route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,trip_id_event
224-13167,DEC22-D15CAR-2_Saturday,60224002710435-DEC22,,1,0920200,2240271_DEC22,56891608-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002730534-DEC22,,0,0920200,2240273_DEC22,56891609-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002710706-DEC22,,1,0920800,2240271_DEC22,56891610-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002730821-DEC22,,0,0920800,2240273_DEC22,56891611-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002710944-DEC22,,1,0920800,2240271_DEC22,56891612-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002731059-DEC22,,0,0920800,2240273_DEC22,56891613-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002711222-DEC22,,1,2300200,2240271_DEC22,56891614-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002731337-DEC22,,0,2300200,2240273_DEC22,56891615-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002711503-DEC22,,1,2940100,2240271_DEC22,56891616-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002731617-DEC22,,0,2940100,2240273_DEC22,56891617-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002711743-DEC22,,1,2940100,2240271_DEC22,56891618-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002731857-DEC22,,0,2940100,2240273_DEC22,56891619-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002700505-DEC22,,0,2240100,2240270_DEC22,56891620-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002720630-DEC22,,1,2240100,2240272_DEC22,56891621-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002700801-DEC22,,0,2240100,2240270_DEC22,56891622-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002720946-DEC22,,1,2240100,2240272_DEC22,56891623-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002701118-DEC22,,0,2240100,2240270_DEC22,56891624-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002721305-DEC22,,1,2240100,2240272_DEC22,56891625-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002701437-DEC22,,0,2240100,2240270_DEC22,56891626-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002721625-DEC22,,1,2240100,2240272_DEC22,56891627-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002701757-DEC22,,0,2240100,2240270_DEC22,56891628-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002721949-DEC22,,1,2240100,2240272_DEC22,56891629-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002732132-DEC22,,0,2240100,2240273_DEC22,56891630-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002710505-DEC22,,1,2340800,2240271_DEC22,56891631-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002730622-DEC22,,0,2340800,2240273_DEC22,56891632-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002710746-DEC22,,1,2300300,2240271_DEC22,56891633-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002730900-DEC22,,0,2300300,2240273_DEC22,56891634-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002711024-DEC22,,1,2300300,2240271_DEC22,56891635-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002731137-DEC22,,0,2300300,2240273_DEC22,56891636-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002711303-DEC22,,1,0920900,2240271_DEC22,56891637-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002731417-DEC22,,0,0920900,2240273_DEC22,56891638-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002711543-DEC22,,1,0920900,2240271_DEC22,56891639-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002731657-DEC22,,0,0920900,2240273_DEC22,56891640-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002711825-DEC22,,1,2240500,2240271_DEC22,56891641-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002731939-DEC22,,0,2240500,2240273_DEC22,56891642-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002720514-DEC22,,1,2240200,2240272_DEC22,56891643-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002700642-DEC22,,0,2240200,2240270_DEC22,56891644-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002720828-DEC22,,1,2240200,2240272_DEC22,56891645-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002701000-DEC22,,0,2240200,2240270_DEC22,56891646-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002721144-DEC22,,1,2240200,2240272_DEC22,56891647-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002701317-DEC22,,0,2240200,2240270_DEC22,56891648-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002721505-DEC22,,1,2240200,2240272_DEC22,56891649-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002701637-DEC22,,0,2240200,2240270_DEC22,56891650-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002721828-DEC22,,1,2240200,2240272_DEC22,56891651-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002701959-DEC22,,0,2240200,2240270_DEC22,56891652-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002700559-DEC22,,0,2240300,2240270_DEC22,56891653-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002720748-DEC22,,1,2240300,2240272_DEC22,56891654-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002700920-DEC22,,0,2240300,2240270_DEC22,56891655-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002701557-DEC22,,0,2240300,2240270_DEC22,56891656-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002721105-DEC22,,1,2240300,2240272_DEC22,56891657-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002701237-DEC22,,0,2240300,2240270_DEC22,56891658-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002721424-DEC22,,1,2240300,2240272_DEC22,56891659-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002721745-DEC22,,1,2240300,2240272_DEC22,56891660-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002701917-DEC22,,0,2240300,2240270_DEC22,56891661-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002710550-DEC22,,1,2340700,2240271_DEC22,56891662-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002730702-DEC22,,0,2340700,2240273_DEC22,56891663-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002710826-DEC22,,1,2340400,2240271_DEC22,56891664-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002730940-DEC22,,0,2340400,2240273_DEC22,56891665-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002711103-DEC22,,1,2240500,2240271_DEC22,56891666-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002731217-DEC22,,0,2240500,2240273_DEC22,56891667-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002711343-DEC22,,1,2240500,2240271_DEC22,56891668-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002731457-DEC22,,0,2240500,2240273_DEC22,56891669-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002711623-DEC22,,1,2341000,2240271_DEC22,56891670-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002731737-DEC22,,0,2341000,2240273_DEC22,56891671-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002711906-DEC22,,1,0920700,2240271_DEC22,56891672-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002732024-DEC22,,0,0920700,2240273_DEC22,56891673-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002720554-DEC22,,1,2240400,2240272_DEC22,56891674-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002700722-DEC22,,0,2240400,2240270_DEC22,56891675-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002720908-DEC22,,1,2240400,2240272_DEC22,56891676-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002701040-DEC22,,0,2240400,2240270_DEC22,56891677-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002721224-DEC22,,1,2240400,2240272_DEC22,56891678-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002701357-DEC22,,0,2240400,2240270_DEC22,56891679-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002721545-DEC22,,1,2240400,2240272_DEC22,56891680-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002701717-DEC22,,0,2240400,2240270_DEC22,56891681-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002710629-DEC22,,1,2300400,2240271_DEC22,56891682-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002711142-DEC22,,1,2340500,2240271_DEC22,56891683-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002730741-DEC22,,0,2300400,2240273_DEC22,56891684-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002710906-DEC22,,1,2940200,2240271_DEC22,56891685-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002731020-DEC22,,0,2940200,2240273_DEC22,56891686-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002731257-DEC22,,0,2340500,2240273_DEC22,56891687-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002711423-DEC22,,1,2341400,2240271_DEC22,56891688-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002731537-DEC22,,0,2341400,2240273_DEC22,56891689-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002711703-DEC22,,1,0921200,2240271_DEC22,56891690-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002731817-DEC22,,0,0921200,2240273_DEC22,56891691-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002720708-DEC22,,1,2240600,2240272_DEC22,56891692-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002700841-DEC22,,0,2240600,2240270_DEC22,56891693-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002721026-DEC22,,1,2240600,2240272_DEC22,56891694-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002701157-DEC22,,0,2240600,2240270_DEC22,56891695-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002721345-DEC22,,1,2240600,2240272_DEC22,56891696-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002701517-DEC22,,0,2240600,2240270_DEC22,56891697-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002721705-DEC22,,1,2240600,2240272_DEC22,56891698-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002701837-DEC22,,0,2240600,2240270_DEC22,56891699-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002721917-DEC22,,1,2240711,2240272_DEC22,56891700-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002702102-DEC22,,0,2240711,2240270_DEC22,56891701-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002742221-DEC22,,1,2240711,2240274_DEC22,56891702-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002772351-DEC22,,0,2240711,2240277_DEC22,56891703-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002742521-DEC22,,1,2240711,2240274_DEC22,56891704-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002752651-DEC22,,0,2240711,2240275_DEC22,56891705-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002722033-DEC22,,1,2240811,2240272_DEC22,56891706-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002702205-DEC22,,0,2240811,2240270_DEC22,56891707-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002742321-DEC22,,1,2240811,2240274_DEC22,56891708-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002772451-DEC22,,0,2240811,2240277_DEC22,56891709-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002772251-DEC22,,0,2240911,2240277_DEC22,56891710-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002742621-DEC22,,1,2240811,2240274_DEC22,56891711-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002752751-DEC22,,0,2240811,2240275_DEC22,56891712-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002742121-DEC22,,1,2240911,2240274_DEC22,56891713-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002742421-DEC22,,1,2240911,2240274_DEC22,56891714-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002772551-DEC22,,0,2240911,2240277_DEC22,56891715-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-2_Saturday,60224002742721-DEC22,,1,2240911,2240274_DEC22,56891716-DEC22-D15CAR-2_Saturday
224-13167,DEC22-D15CAR-3_Sunday,70224002720514-DEC22,,1,2240200,2240272_DEC22,56891741-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002720554-DEC22,,1,2240500,2240272_DEC22,56891742-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002720630-DEC22,,1,2240100,2240272_DEC22,56891743-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002720708-DEC22,,1,2240700,2240272_DEC22,56891744-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002720748-DEC22,,1,2240300,2240272_DEC22,56891745-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002720828-DEC22,,1,2240200,2240272_DEC22,56891746-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002720908-DEC22,,1,2240500,2240272_DEC22,56891747-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002720946-DEC22,,1,2240100,2240272_DEC22,56891748-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002721026-DEC22,,1,2240700,2240272_DEC22,56891749-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002721105-DEC22,,1,2240300,2240272_DEC22,56891750-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002721144-DEC22,,1,2240200,2240272_DEC22,56891751-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002721224-DEC22,,1,2240500,2240272_DEC22,56891752-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002721305-DEC22,,1,2240100,2240272_DEC22,56891753-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002721345-DEC22,,1,2240700,2240272_DEC22,56891754-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002721424-DEC22,,1,2240300,2240272_DEC22,56891755-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002721505-DEC22,,1,2240200,2240272_DEC22,56891756-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002721545-DEC22,,1,2240500,2240272_DEC22,56891757-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002721625-DEC22,,1,2240100,2240272_DEC22,56891758-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002721705-DEC22,,1,2240700,2240272_DEC22,56891759-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002721745-DEC22,,1,2240300,2240272_DEC22,56891760-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002721828-DEC22,,1,2240200,2240272_DEC22,56891761-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002721917-DEC22,,1,2240911,2240272_DEC22,56891762-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002721949-DEC22,,1,2240100,2240272_DEC22,56891763-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002722033-DEC22,,1,2241011,2240272_DEC22,56891764-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002742121-DEC22,,1,2241111,2240274_DEC22,56891765-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002742221-DEC22,,1,2240911,2240274_DEC22,56891766-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002742321-DEC22,,1,2241011,2240274_DEC22,56891767-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002742421-DEC22,,1,2241111,2240274_DEC22,56891768-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002742521-DEC22,,1,2240911,2240274_DEC22,56891769-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002742621-DEC22,,1,2241011,2240274_DEC22,56891770-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002742721-DEC22,,1,2241111,2240274_DEC22,56891771-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002772251-DEC22,,0,2241111,2240277_DEC22,56891772-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002772351-DEC22,,0,2240911,2240277_DEC22,56891773-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002772451-DEC22,,0,2241011,2240277_DEC22,56891774-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002772551-DEC22,,0,2241111,2240277_DEC22,56891775-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002752651-DEC22,,0,2240911,2240275_DEC22,56891776-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002752751-DEC22,,0,2241011,2240275_DEC22,56891777-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002710435-DEC22,,1,2300200,2240271_DEC22,56891778-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002710505-DEC22,,1,2300300,2240271_DEC22,56891779-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002710550-DEC22,,1,2240400,2240271_DEC22,56891780-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002710629-DEC22,,1,2240600,2240271_DEC22,56891781-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002710706-DEC22,,1,2240800,2240271_DEC22,56891782-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002710746-DEC22,,1,2340700,2240271_DEC22,56891783-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002710826-DEC22,,1,0920500,2240271_DEC22,56891784-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002710906-DEC22,,1,2341300,2240271_DEC22,56891785-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002710944-DEC22,,1,2240800,2240271_DEC22,56891786-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002711024-DEC22,,1,2340700,2240271_DEC22,56891787-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002711103-DEC22,,1,2240600,2240271_DEC22,56891788-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002711142-DEC22,,1,2341300,2240271_DEC22,56891789-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002711423-DEC22,,1,2341000,2240271_DEC22,56891790-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002711222-DEC22,,1,2240800,2240271_DEC22,56891791-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002711303-DEC22,,1,2240400,2240271_DEC22,56891792-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002711343-DEC22,,1,2240600,2240271_DEC22,56891793-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002711503-DEC22,,1,2940300,2240271_DEC22,56891794-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002711543-DEC22,,1,2240400,2240271_DEC22,56891795-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002711623-DEC22,,1,2340600,2240271_DEC22,56891796-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002711703-DEC22,,1,2300300,2240271_DEC22,56891797-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002711743-DEC22,,1,2940300,2240271_DEC22,56891798-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002711825-DEC22,,1,2340100,2240271_DEC22,56891799-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002711906-DEC22,,1,2940200,2240271_DEC22,56891800-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002700505-DEC22,,0,2240100,2240270_DEC22,56891801-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002730534-DEC22,,0,2300200,2240273_DEC22,56891802-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002700559-DEC22,,0,2240300,2240270_DEC22,56891803-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002730622-DEC22,,0,2300300,2240273_DEC22,56891804-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002700642-DEC22,,0,2240200,2240270_DEC22,56891805-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002730702-DEC22,,0,2240400,2240273_DEC22,56891806-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002700722-DEC22,,0,2240500,2240270_DEC22,56891807-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002730741-DEC22,,0,2240600,2240273_DEC22,56891808-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002700801-DEC22,,0,2240100,2240270_DEC22,56891809-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002730821-DEC22,,0,2240800,2240273_DEC22,56891810-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002700841-DEC22,,0,2240700,2240270_DEC22,56891811-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002730900-DEC22,,0,2340700,2240273_DEC22,56891812-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002700920-DEC22,,0,2240300,2240270_DEC22,56891813-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002730940-DEC22,,0,0920500,2240273_DEC22,56891814-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002701000-DEC22,,0,2240200,2240270_DEC22,56891815-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002731020-DEC22,,0,2341300,2240273_DEC22,56891816-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002731137-DEC22,,0,2340700,2240273_DEC22,56891817-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002701040-DEC22,,0,2240500,2240270_DEC22,56891818-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002731059-DEC22,,0,2240800,2240273_DEC22,56891819-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002701118-DEC22,,0,2240100,2240270_DEC22,56891820-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002701157-DEC22,,0,2240700,2240270_DEC22,56891821-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002731217-DEC22,,0,2240600,2240273_DEC22,56891822-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002701237-DEC22,,0,2240300,2240270_DEC22,56891823-DEC22-D15CAR-3_Sunday
224-13167,DEC22-D15CAR-3_Sunday,70224002731257-DEC22,,0,2341300,2240273_DEC22,56891824-DEC22-D15CAR-3_Sunday
