service_id,date,exception_type
JUNE22-D02CAR-1_Weekday-SANTHB0,20220722,2
JUNE22-D02CAR-1_Weekday-SANTHA0,20220722,2
JUNE22-D02CAR-1_Weekday-KINGMS1,20220725,2
JUNE22-D02CAR-1_Weekday-KINGMB0,20220725,2
JUNE22-D02CAR-1_Weekday-KINGMA0,20220725,2
JUNE22-D02CAR-1_Weekday-SANTHS1,20220725,2
JUNE22-D02CAR-1_Weekday-SANTHB0,20220725,2
JUNE22-D02CAR-1_Weekday-SANTHA0,20220725,2
JUNE22-D02CAR-1_Weekday-KINGMS1,20220726,2
JUNE22-D02CAR-1_Weekday-KINGMB0,20220726,2
JUNE22-D02CAR-1_Weekday-KINGMA0,20220726,2
JUNE22-D02CAR-1_Weekday-SANTHS1,20220726,2
JUNE22-D02CAR-1_Weekday-SANTHB0,20220726,2
JUNE22-D02CAR-1_Weekday-SANTHA0,20220726,2
JUNE22-D02CAR-1_Weekday-KINGMS1,20220727,2
JUNE22-D02CAR-1_Weekday-KINGMB0,20220727,2
JUNE22-D02CAR-1_Weekday-KINGMA0,20220727,2
JUNE22-D02CAR-1_Weekday-SANTHS1,20220727,2
JUNE22-D02CAR-1_Weekday-SANTHB0,20220727,2
JUNE22-D02CAR-1_Weekday-SANTHA0,20220727,2
JUNE22-D02CAR-1_Weekday-KINGMS1,20220728,2
JUNE22-D02CAR-1_Weekday-KINGMB0,20220728,2
JUNE22-D02CAR-1_Weekday-KINGMA0,20220728,2
JUNE22-D02CAR-1_Weekday-SANTHS1,20220728,2
JUNE22-D02CAR-1_Weekday-SANTHB0,20220728,2
JUNE22-D02CAR-1_Weekday-SANTHA0,20220728,2
JUNE22-D02CAR-1_Weekday-KINGMS1,20220729,2
JUNE22-D02CAR-1_Weekday-KINGMB0,20220729,2
JUNE22-D02CAR-1_Weekday-KINGMA0,20220729,2
JUNE22-D02CAR-1_Weekday-SANTHS1,20220729,2
JUNE22-D02CAR-1_Weekday-SANTHB0,20220729,2
JUNE22-D02CAR-1_Weekday-SANTHA0,20220729,2
JUNE22-D02CAR-1_Weekday-KINGMS1,20220801,2
JUNE22-D02CAR-1_Weekday-KINGMB0,20220801,2
JUNE22-D02CAR-1_Weekday-KINGMA0,20220801,2
JUNE22-D02CAR-1_Weekday-SANTHS1,20220801,2
JUNE22-D02CAR-1_Weekday-SANTHB0,20220801,2
JUNE22-D02CAR-1_Weekday-SANTHA0,20220801,2
JUNE22-D02CAR-1_Weekday-KINGMS1,20220802,2
JUNE22-D02CAR-1_Weekday-KINGMB0,20220802,2
JUNE22-D02CAR-1_Weekday-KINGMA0,20220802,2
JUNE22-D02CAR-1_Weekday-SANTHS1,20220802,2
JUNE22-D02CAR-1_Weekday-SANTHB0,20220802,2
JUNE22-D02CAR-1_Weekday-SANTHA0,20220802,2
JUNE22-D02CAR-1_Weekday-KINGMS1,20220803,2
JUNE22-D02CAR-1_Weekday-KINGMB0,20220803,2
JUNE22-D02CAR-1_Weekday-KINGMA0,20220803,2
