route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,trip_id_event
256-13157,JUNE22-D95-1_Weekday,10256001030511-JUNE22,,0,2560300,2560103_JUNE22,55533837-JUNE22-D95-1_Weekday
256-13157,JUNE22-D95-1_Weekday,10256001052052-JUNE22,,0,2560100,2560105_JUNE22,55533838-JUNE22-D95-1_Weekday
256-13157,JUNE22-D95-1_Weekday,10256001032001-JUNE22,,0,2560200,2560103_JUNE22,55533839-JUNE22-D95-1_Weekday
256-13157,JUNE22-D95-1_Weekday,10256001042112-JUNE22,,1,2560400,2560104_JUNE22,55533840-JUNE22-D95-1_Weekday
256-13157,JUNE22-D95-1_Weekday,10256001052141-JUNE22,,0,2560300,2560105_JUNE22,55533841-JUNE22-D95-1_Weekday
256-13157,JUNE22-D95-1_Weekday,10256000870437-JUNE22,,0,2560100,2560087_JUNE22,55533842-JUNE22-D95-1_Weekday
256-13157,JUNE22-D95-1_Weekday,10256001030709-JUNE22,,0,2560100,2560103_JUNE22,55533843-JUNE22-D95-1_Weekday
256-13157,JUNE22-D95-1_Weekday,10256001031311-JUNE22,,0,2560200,2560103_JUNE22,55533844-JUNE22-D95-1_Weekday
256-13157,JUNE22-D95-1_Weekday,10256001031401-JUNE22,,0,2560100,2560103_JUNE22,55533845-JUNE22-D95-1_Weekday
256-13157,JUNE22-D95-1_Weekday,10256001031453-JUNE22,,0,2560300,2560103_JUNE22,55533846-JUNE22-D95-1_Weekday
256-13157,JUNE22-D95-1_Weekday,10256001031544-JUNE22,,0,2560400,2560103_JUNE22,55533847-JUNE22-D95-1_Weekday
256-13157,JUNE22-D95-1_Weekday,10256001031634-JUNE22,,0,2560200,2560103_JUNE22,55533848-JUNE22-D95-1_Weekday
256-13157,JUNE22-D95-1_Weekday,10256001031816-JUNE22,,0,2560300,2560103_JUNE22,55533849-JUNE22-D95-1_Weekday
256-13157,JUNE22-D95-1_Weekday,10256001031907-JUNE22,,0,2560400,2560103_JUNE22,55533850-JUNE22-D95-1_Weekday
256-13157,JUNE22-D95-1_Weekday,10256001030952-JUNE22,,0,2560200,2560103_JUNE22,55533851-JUNE22-D95-1_Weekday
256-13157,JUNE22-D95-1_Weekday,10256001031221-JUNE22,,0,2560400,2560103_JUNE22,55533852-JUNE22-D95-1_Weekday
256-13157,JUNE22-D95-1_Weekday,10256001031131-JUNE22,,0,2560300,2560103_JUNE22,55533853-JUNE22-D95-1_Weekday
256-13157,JUNE22-D95-1_Weekday,10256001031042-JUNE22,,0,2560100,2560103_JUNE22,55533854-JUNE22-D95-1_Weekday
256-13157,JUNE22-D95-1_Weekday,10256001030803-JUNE22,,0,2560300,2560103_JUNE22,55533855-JUNE22-D95-1_Weekday
256-13157,JUNE22-D95-1_Weekday,10256001031726-JUNE22,,0,2560100,2560103_JUNE22,55533856-JUNE22-D95-1_Weekday
256-13157,JUNE22-D95-1_Weekday,10256001030903-JUNE22,,0,2560400,2560103_JUNE22,55533857-JUNE22-D95-1_Weekday
256-13157,JUNE22-D95-1_Weekday,10256001042012-JUNE22,,1,2560300,2560104_JUNE22,55533858-JUNE22-D95-1_Weekday
256-13157,JUNE22-D95-1_Weekday,10256001041912-JUNE22,,1,2560100,2560104_JUNE22,55533859-JUNE22-D95-1_Weekday
256-13157,JUNE22-D95-1_Weekday,10256001041726-JUNE22,,1,2560400,2560104_JUNE22,55533860-JUNE22-D95-1_Weekday
256-13157,JUNE22-D95-1_Weekday,10256001041818-JUNE22,,1,2560200,2560104_JUNE22,55533861-JUNE22-D95-1_Weekday
256-13157,JUNE22-D95-1_Weekday,10256001030609-JUNE22,,0,2560200,2560103_JUNE22,55533862-JUNE22-D95-1_Weekday
256-13157,JUNE22-D95-1_Weekday,10256001040530-JUNE22,,1,2560100,2560104_JUNE22,55533863-JUNE22-D95-1_Weekday
256-13157,JUNE22-D95-1_Weekday,10256001040630-JUNE22,,1,2560300,2560104_JUNE22,55533864-JUNE22-D95-1_Weekday
256-13157,JUNE22-D95-1_Weekday,10256001040727-JUNE22,,1,2560400,2560104_JUNE22,55533865-JUNE22-D95-1_Weekday
256-13157,JUNE22-D95-1_Weekday,10256001040816-JUNE22,,1,2560200,2560104_JUNE22,55533866-JUNE22-D95-1_Weekday
256-13157,JUNE22-D95-1_Weekday,10256001040906-JUNE22,,1,2560100,2560104_JUNE22,55533867-JUNE22-D95-1_Weekday
256-13157,JUNE22-D95-1_Weekday,10256001040956-JUNE22,,1,2560300,2560104_JUNE22,55533868-JUNE22-D95-1_Weekday
256-13157,JUNE22-D95-1_Weekday,10256001041046-JUNE22,,1,2560400,2560104_JUNE22,55533869-JUNE22-D95-1_Weekday
256-13157,JUNE22-D95-1_Weekday,10256001041134-JUNE22,,1,2560200,2560104_JUNE22,55533870-JUNE22-D95-1_Weekday
256-13157,JUNE22-D95-1_Weekday,10256001041224-JUNE22,,1,2560100,2560104_JUNE22,55533871-JUNE22-D95-1_Weekday
256-13157,JUNE22-D95-1_Weekday,10256001041314-JUNE22,,1,2560300,2560104_JUNE22,55533872-JUNE22-D95-1_Weekday
256-13157,JUNE22-D95-1_Weekday,10256001041404-JUNE22,,1,2560400,2560104_JUNE22,55533873-JUNE22-D95-1_Weekday
256-13157,JUNE22-D95-1_Weekday,10256001041454-JUNE22,,1,2560200,2560104_JUNE22,55533874-JUNE22-D95-1_Weekday
256-13157,JUNE22-D95-1_Weekday,10256001041545-JUNE22,,1,2560100,2560104_JUNE22,55533875-JUNE22-D95-1_Weekday
256-13157,JUNE22-D95-1_Weekday,10256001041636-JUNE22,,1,2560300,2560104_JUNE22,55533876-JUNE22-D95-1_Weekday
256-13157,JUNE22-D95-1_Weekday,10256001040430-JUNE22,,1,2560200,2560104_JUNE22,55533877-JUNE22-D95-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000010547-JUNE22,,1,2420200,2420001_JUNE22,55758302-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000010831-JUNE22,,1,2420200,2420001_JUNE22,55758303-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000010911-JUNE22,,1,2420100,2420001_JUNE22,55758304-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000020517-JUNE22,,0,2420200,2420002_JUNE22,55758305-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000020756-JUNE22,,0,2420200,2420002_JUNE22,55758306-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000020917-JUNE22,,0,2420200,2420002_JUNE22,55758307-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000020637-JUNE22,,0,2420200,2420002_JUNE22,55758308-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000020717-JUNE22,,0,2420100,2420002_JUNE22,55758309-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000010749-JUNE22,,1,2420100,2420001_JUNE22,55758310-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000020837-JUNE22,,0,2420100,2420002_JUNE22,55758311-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000020957-JUNE22,,0,2420100,2420002_JUNE22,55758312-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000030629-JUNE22,,1,2420300,2420003_JUNE22,55758313-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000010627-JUNE22,,1,2420100,2420001_JUNE22,55758314-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000010707-JUNE22,,1,2420200,2420001_JUNE22,55758315-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000040603-JUNE22,,0,2420300,2420004_JUNE22,55758316-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000030833-JUNE22,,1,2420400,2420003_JUNE22,55758317-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000030912-JUNE22,,1,2420300,2420003_JUNE22,55758318-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000030710-JUNE22,,1,2420400,2420003_JUNE22,55758319-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000030753-JUNE22,,1,2420300,2420003_JUNE22,55758320-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000030951-JUNE22,,1,2420400,2420003_JUNE22,55758321-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000031031-JUNE22,,1,2420300,2420003_JUNE22,55758322-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000031111-JUNE22,,1,2420400,2420003_JUNE22,55758323-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000031151-JUNE22,,1,2420300,2420003_JUNE22,55758324-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000031233-JUNE22,,1,2420400,2420003_JUNE22,55758325-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000040643-JUNE22,,0,2420400,2420004_JUNE22,55758326-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000040722-JUNE22,,0,2420300,2420004_JUNE22,55758327-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000040802-JUNE22,,0,2420400,2420004_JUNE22,55758328-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000040842-JUNE22,,0,2420300,2420004_JUNE22,55758329-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000040923-JUNE22,,0,2420400,2420004_JUNE22,55758330-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000041003-JUNE22,,0,2420300,2420004_JUNE22,55758331-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000041043-JUNE22,,0,2420400,2420004_JUNE22,55758332-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000041243-JUNE22,,0,2420300,2420004_JUNE22,55758333-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000041123-JUNE22,,0,2420300,2420004_JUNE22,55758334-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000041403-JUNE22,,0,2420300,2420004_JUNE22,55758335-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000041203-JUNE22,,0,2420400,2420004_JUNE22,55758336-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000041323-JUNE22,,0,2420400,2420004_JUNE22,55758337-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000041443-JUNE22,,0,2420400,2420004_JUNE22,55758338-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000041642-JUNE22,,0,2420602,2420004_JUNE22,55758339-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000041522-JUNE22,,0,2420300,2420004_JUNE22,55758340-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000041802-JUNE22,,0,2420602,2420004_JUNE22,55758341-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000041602-JUNE22,,0,2420400,2420004_JUNE22,55758342-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000041923-JUNE22,,0,2420602,2420004_JUNE22,55758343-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000041722-JUNE22,,0,2420400,2420004_JUNE22,55758344-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000041843-JUNE22,,0,2420400,2420004_JUNE22,55758345-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000042043-JUNE22,,0,2420602,2420004_JUNE22,55758346-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000031354-JUNE22,,1,2420400,2420003_JUNE22,55758347-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000042003-JUNE22,,0,2420400,2420004_JUNE22,55758348-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000031313-JUNE22,,1,2420300,2420003_JUNE22,55758349-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000031434-JUNE22,,1,2420300,2420003_JUNE22,55758350-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000031514-JUNE22,,1,2420400,2420003_JUNE22,55758351-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000031554-JUNE22,,1,2420300,2420003_JUNE22,55758352-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000031634-JUNE22,,1,2420400,2420003_JUNE22,55758353-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000031714-JUNE22,,1,2420602,2420003_JUNE22,55758354-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000031753-JUNE22,,1,2420400,2420003_JUNE22,55758355-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000031833-JUNE22,,1,2420602,2420003_JUNE22,55758356-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000031911-JUNE22,,1,2420400,2420003_JUNE22,55758357-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000031949-JUNE22,,1,2420602,2420003_JUNE22,55758358-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000032029-JUNE22,,1,2420400,2420003_JUNE22,55758359-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000020557-JUNE22,,0,2420100,2420002_JUNE22,55758360-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000010951-JUNE22,,1,2420200,2420001_JUNE22,55758361-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000011151-JUNE22,,1,2420100,2420001_JUNE22,55758362-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000011230-JUNE22,,1,2420200,2420001_JUNE22,55758363-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000011031-JUNE22,,1,2420100,2420001_JUNE22,55758364-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000011111-JUNE22,,1,2420200,2420001_JUNE22,55758365-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000011430-JUNE22,,1,2420100,2420001_JUNE22,55758366-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000011310-JUNE22,,1,2420100,2420001_JUNE22,55758367-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000011551-JUNE22,,1,2420100,2420001_JUNE22,55758368-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000011350-JUNE22,,1,2420200,2420001_JUNE22,55758369-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000011510-JUNE22,,1,2420200,2420001_JUNE22,55758370-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000011834-JUNE22,,1,2420502,2420001_JUNE22,55758371-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000011633-JUNE22,,1,2420200,2420001_JUNE22,55758372-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000011713-JUNE22,,1,2420502,2420001_JUNE22,55758373-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000011754-JUNE22,,1,2420200,2420001_JUNE22,55758374-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000011912-JUNE22,,1,2420200,2420001_JUNE22,55758375-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000011948-JUNE22,,1,2420502,2420001_JUNE22,55758376-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000012028-JUNE22,,1,2420200,2420001_JUNE22,55758377-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000021037-JUNE22,,0,2420200,2420002_JUNE22,55758378-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000021117-JUNE22,,0,2420100,2420002_JUNE22,55758379-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000021157-JUNE22,,0,2420200,2420002_JUNE22,55758380-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000021237-JUNE22,,0,2420100,2420002_JUNE22,55758381-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000021317-JUNE22,,0,2420200,2420002_JUNE22,55758382-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000021357-JUNE22,,0,2420100,2420002_JUNE22,55758383-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000021437-JUNE22,,0,2420200,2420002_JUNE22,55758384-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000021516-JUNE22,,0,2420100,2420002_JUNE22,55758385-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000021556-JUNE22,,0,2420200,2420002_JUNE22,55758386-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000021637-JUNE22,,0,2420502,2420002_JUNE22,55758387-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000021717-JUNE22,,0,2420200,2420002_JUNE22,55758388-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000021957-JUNE22,,0,2420200,2420002_JUNE22,55758389-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000021757-JUNE22,,0,2420502,2420002_JUNE22,55758390-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000021837-JUNE22,,0,2420200,2420002_JUNE22,55758391-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000021917-JUNE22,,0,2420502,2420002_JUNE22,55758392-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000022037-JUNE22,,0,2420502,2420002_JUNE22,55758393-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000040523-JUNE22,,0,2420400,2420004_JUNE22,55758394-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000030549-JUNE22,,1,2420400,2420003_JUNE22,55758395-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000030509-JUNE22,,1,2420300,2420003_JUNE22,55758396-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-1_Weekday,10242000010507-JUNE22,,1,2420100,2420001_JUNE22,55758397-JUNE22-D08CAR-1_Weekday
242-13157,JUNE22-D08CAR-3_Sunday,70242000010546-JUNE22,,1,2420100,2420001_JUNE22,55758408-JUNE22-D08CAR-3_Sunday
242-13157,JUNE22-D08CAR-3_Sunday,70242000010829-JUNE22,,1,2420100,2420001_JUNE22,55758409-JUNE22-D08CAR-3_Sunday
242-13157,JUNE22-D08CAR-3_Sunday,70242000010909-JUNE22,,1,2420200,2420001_JUNE22,55758410-JUNE22-D08CAR-3_Sunday
242-13157,JUNE22-D08CAR-3_Sunday,70242000010626-JUNE22,,1,2420200,2420001_JUNE22,55758411-JUNE22-D08CAR-3_Sunday
242-13157,JUNE22-D08CAR-3_Sunday,70242000020757-JUNE22,,0,2420100,2420002_JUNE22,55758412-JUNE22-D08CAR-3_Sunday
242-13157,JUNE22-D08CAR-3_Sunday,70242000020917-JUNE22,,0,2420100,2420002_JUNE22,55758413-JUNE22-D08CAR-3_Sunday
242-13157,JUNE22-D08CAR-3_Sunday,70242000020637-JUNE22,,0,2420100,2420002_JUNE22,55758414-JUNE22-D08CAR-3_Sunday
242-13157,JUNE22-D08CAR-3_Sunday,70242000020717-JUNE22,,0,2420200,2420002_JUNE22,55758415-JUNE22-D08CAR-3_Sunday
242-13157,JUNE22-D08CAR-3_Sunday,70242000010706-JUNE22,,1,2420100,2420001_JUNE22,55758416-JUNE22-D08CAR-3_Sunday
242-13157,JUNE22-D08CAR-3_Sunday,70242000010748-JUNE22,,1,2420200,2420001_JUNE22,55758417-JUNE22-D08CAR-3_Sunday
242-13157,JUNE22-D08CAR-3_Sunday,70242000020837-JUNE22,,0,2420200,2420002_JUNE22,55758418-JUNE22-D08CAR-3_Sunday
242-13157,JUNE22-D08CAR-3_Sunday,70242000020957-JUNE22,,0,2420200,2420002_JUNE22,55758419-JUNE22-D08CAR-3_Sunday
242-13157,JUNE22-D08CAR-3_Sunday,70242000040603-JUNE22,,0,2420400,2420004_JUNE22,55758420-JUNE22-D08CAR-3_Sunday
242-13157,JUNE22-D08CAR-3_Sunday,70242000030629-JUNE22,,1,2420400,2420003_JUNE22,55758421-JUNE22-D08CAR-3_Sunday
242-13157,JUNE22-D08CAR-3_Sunday,70242000030709-JUNE22,,1,2420300,2420003_JUNE22,55758422-JUNE22-D08CAR-3_Sunday
242-13157,JUNE22-D08CAR-3_Sunday,70242000030752-JUNE22,,1,2420400,2420003_JUNE22,55758423-JUNE22-D08CAR-3_Sunday
242-13157,JUNE22-D08CAR-3_Sunday,70242000030831-JUNE22,,1,2420300,2420003_JUNE22,55758424-JUNE22-D08CAR-3_Sunday
242-13157,JUNE22-D08CAR-3_Sunday,70242000030911-JUNE22,,1,2420400,2420003_JUNE22,55758425-JUNE22-D08CAR-3_Sunday
242-13157,JUNE22-D08CAR-3_Sunday,70242000030951-JUNE22,,1,2420300,2420003_JUNE22,55758426-JUNE22-D08CAR-3_Sunday
242-13157,JUNE22-D08CAR-3_Sunday,70242000031031-JUNE22,,1,2420400,2420003_JUNE22,55758427-JUNE22-D08CAR-3_Sunday
242-13157,JUNE22-D08CAR-3_Sunday,70242000031111-JUNE22,,1,2420300,2420003_JUNE22,55758428-JUNE22-D08CAR-3_Sunday
242-13157,JUNE22-D08CAR-3_Sunday,70242000031151-JUNE22,,1,2420400,2420003_JUNE22,55758429-JUNE22-D08CAR-3_Sunday
242-13157,JUNE22-D08CAR-3_Sunday,70242000031233-JUNE22,,1,2420300,2420003_JUNE22,55758430-JUNE22-D08CAR-3_Sunday
242-13157,JUNE22-D08CAR-3_Sunday,70242000040643-JUNE22,,0,2420300,2420004_JUNE22,55758431-JUNE22-D08CAR-3_Sunday
242-13157,JUNE22-D08CAR-3_Sunday,70242000040723-JUNE22,,0,2420400,2420004_JUNE22,55758432-JUNE22-D08CAR-3_Sunday
242-13157,JUNE22-D08CAR-3_Sunday,70242000040803-JUNE22,,0,2420300,2420004_JUNE22,55758433-JUNE22-D08CAR-3_Sunday
242-13157,JUNE22-D08CAR-3_Sunday,70242000040843-JUNE22,,0,2420400,2420004_JUNE22,55758434-JUNE22-D08CAR-3_Sunday
242-13157,JUNE22-D08CAR-3_Sunday,70242000040923-JUNE22,,0,2420300,2420004_JUNE22,55758435-JUNE22-D08CAR-3_Sunday
242-13157,JUNE22-D08CAR-3_Sunday,70242000041003-JUNE22,,0,2420400,2420004_JUNE22,55758436-JUNE22-D08CAR-3_Sunday
242-13157,JUNE22-D08CAR-3_Sunday,70242000041043-JUNE22,,0,2420300,2420004_JUNE22,55758437-JUNE22-D08CAR-3_Sunday
242-13157,JUNE22-D08CAR-3_Sunday,70242000041123-JUNE22,,0,2420400,2420004_JUNE22,55758438-JUNE22-D08CAR-3_Sunday
242-13157,JUNE22-D08CAR-3_Sunday,70242000041243-JUNE22,,0,2420400,2420004_JUNE22,55758439-JUNE22-D08CAR-3_Sunday
242-13157,JUNE22-D08CAR-3_Sunday,70242000041323-JUNE22,,0,2420300,2420004_JUNE22,55758440-JUNE22-D08CAR-3_Sunday
242-13157,JUNE22-D08CAR-3_Sunday,70242000041403-JUNE22,,0,2420400,2420004_JUNE22,55758441-JUNE22-D08CAR-3_Sunday
242-13157,JUNE22-D08CAR-3_Sunday,70242000041203-JUNE22,,0,2420300,2420004_JUNE22,55758442-JUNE22-D08CAR-3_Sunday
242-13157,JUNE22-D08CAR-3_Sunday,70242000041443-JUNE22,,0,2420300,2420004_JUNE22,55758443-JUNE22-D08CAR-3_Sunday
242-13157,JUNE22-D08CAR-3_Sunday,70242000041523-JUNE22,,0,2420400,2420004_JUNE22,55758444-JUNE22-D08CAR-3_Sunday
242-13157,JUNE22-D08CAR-3_Sunday,70242000041602-JUNE22,,0,2420300,2420004_JUNE22,55758445-JUNE22-D08CAR-3_Sunday
242-13157,JUNE22-D08CAR-3_Sunday,70242000041642-JUNE22,,0,2420400,2420004_JUNE22,55758446-JUNE22-D08CAR-3_Sunday
242-13157,JUNE22-D08CAR-3_Sunday,70242000041722-JUNE22,,0,2420300,2420004_JUNE22,55758447-JUNE22-D08CAR-3_Sunday
242-13157,JUNE22-D08CAR-3_Sunday,70242000031354-JUNE22,,1,2420300,2420003_JUNE22,55758448-JUNE22-D08CAR-3_Sunday
242-13157,JUNE22-D08CAR-3_Sunday,70242000041802-JUNE22,,0,2420400,2420004_JUNE22,55758449-JUNE22-D08CAR-3_Sunday
242-13157,JUNE22-D08CAR-3_Sunday,70242000041923-JUNE22,,0,2420400,2420004_JUNE22,55758450-JUNE22-D08CAR-3_Sunday
242-13157,JUNE22-D08CAR-3_Sunday,70242000041843-JUNE22,,0,2420300,2420004_JUNE22,55758451-JUNE22-D08CAR-3_Sunday
242-13157,JUNE22-D08CAR-3_Sunday,70242000031554-JUNE22,,1,2420400,2420003_JUNE22,55758452-JUNE22-D08CAR-3_Sunday
242-13157,JUNE22-D08CAR-3_Sunday,70242000031313-JUNE22,,1,2420400,2420003_JUNE22,55758453-JUNE22-D08CAR-3_Sunday
242-13157,JUNE22-D08CAR-3_Sunday,70242000031434-JUNE22,,1,2420400,2420003_JUNE22,55758454-JUNE22-D08CAR-3_Sunday
242-13157,JUNE22-D08CAR-3_Sunday,70242000031514-JUNE22,,1,2420300,2420003_JUNE22,55758455-JUNE22-D08CAR-3_Sunday
242-13157,JUNE22-D08CAR-3_Sunday,70242000031633-JUNE22,,1,2420300,2420003_JUNE22,55758456-JUNE22-D08CAR-3_Sunday
